"Tracking Number","Amount Receivables","Amount Received","Outstanding Amount","Deposit Date","Company Name","Order Number","City Name","Delivery Date","Reporting Days"
5005651750,328.17,170.00,158.17,"2018-07-26 00:00:00",TCS,332396492,karachi,"2018-07-11 00:00:00",+56
5005653958,490.00,332.00,158.00,"2018-07-26 00:00:00",TCS,371481492,karachi,"2018-07-14 00:00:00",+53
5005650145,322.11,143.00,179.11,"2018-07-26 00:00:00",TCS,397578362,karachi,"2018-07-11 00:00:00",+56
5005652117,390.00,211.00,179.00,"2018-07-26 00:00:00",TCS,376929492,karachi,"2018-07-12 00:00:00",+55
5005654328,748.50,569.00,179.50,"2018-07-26 00:00:00",TCS,377933492,karachi,"2018-07-13 00:00:00",+54
5005650911,1079.50,922.00,157.50,"2018-07-26 00:00:00",TCS,383133362,karachi,"2018-07-12 00:00:00",+55
5005652502,548.50,390.00,158.50,"2018-07-26 00:00:00",TCS,371639492,karachi,"2018-07-12 00:00:00",+55
5005651328,398.00,240.00,158.00,"2018-07-26 00:00:00",TCS,393842492,karachi,"2018-07-12 00:00:00",+55
5005652848,2349.50,1738.00,611.50,"2018-07-26 00:00:00",TCS,316746492,karachi,"2018-07-13 00:00:00",+54
5005645988,873.16,715.00,158.16,"2018-07-30 00:00:00",TCS,388839162,karachi,"2018-07-04 00:00:00",+63
5005645609,1147.33,1004.00,143.33,"2018-07-30 00:00:00",TCS,371466162,karachi,"2018-07-04 00:00:00",+63
5005654879,398.50,240.00,158.50,"2018-07-26 00:00:00",TCS,378762292,karachi,"2018-07-16 00:00:00",+51
5005655335,644.00,486.00,158.00,"2018-07-26 00:00:00",TCS,391686292,karachi,"2018-07-17 00:00:00",+50
5005653246,323.17,165.00,158.17,"2018-07-26 00:00:00",TCS,384925492,karachi,"2018-07-14 00:00:00",+53
5004756209,249.00,90.00,159.00,"2018-07-30 00:00:00",TCS,334934162,karachi,"2018-07-03 00:00:00",+64
5005653655,1344.00,1186.00,158.00,"2018-07-26 00:00:00",TCS,374661492,karachi,"2018-07-14 00:00:00",+53
5005647284,527.43,369.00,158.43,"2018-07-26 00:00:00",TCS,319785162,karachi,"2018-07-07 00:00:00",+60
5005651815,465.00,286.00,179.00,"2018-07-26 00:00:00",TCS,391754492,karachi,"2018-07-11 00:00:00",+56
5005654026,430.00,272.00,158.00,"2018-07-26 00:00:00",TCS,381415492,karachi,"2018-07-14 00:00:00",+53
5005650315,1144.00,769.00,375.00,"2018-07-26 00:00:00",TCS,325325362,karachi,"2018-07-10 00:00:00",+57
5005652187,905.00,747.00,158.00,"2018-07-26 00:00:00",TCS,326269492,karachi,"2018-07-12 00:00:00",+55
5005650992,398.00,240.00,158.00,"2018-07-26 00:00:00",TCS,373724492,karachi,"2018-07-11 00:00:00",+56
5005652568,1438.75,1260.00,178.75,"2018-07-26 00:00:00",TCS,375719492,karachi,"2018-07-12 00:00:00",+55
5005651420,245.00,87.00,158.00,"2018-07-26 00:00:00",TCS,378682492,karachi,"2018-07-11 00:00:00",+56
5005652904,1365.33,1207.00,158.33,"2018-07-26 00:00:00",TCS,398447492,karachi,"2018-07-12 00:00:00",+55
5005646150,846.66,689.00,157.66,"2018-07-30 00:00:00",TCS,396928162,karachi,"2018-07-04 00:00:00",+63
5005646013,1564.30,1421.00,143.30,"2018-07-30 00:00:00",TCS,368448162,karachi,"2018-07-04 00:00:00",+63
5005654453,559.08,380.00,179.08,"2018-07-26 00:00:00",TCS,314613492,karachi,"2018-07-15 00:00:00",+52
5005654974,565.33,407.00,158.33,"2018-07-26 00:00:00",TCS,393734292,karachi,"2018-07-16 00:00:00",+51
5005652944,200.00,42.00,158.00,"2018-07-26 00:00:00",TCS,386497492,karachi,"2018-07-12 00:00:00",+55
5005655428,1398.51,698.00,700.51,"2018-07-26 00:00:00",TCS,367156292,karachi,"2018-07-16 00:00:00",+51
5005653324,737.00,470.00,267.00,"2018-07-26 00:00:00",TCS,379727492,karachi,"2018-07-14 00:00:00",+53
5005644819,2995.99,2404.00,591.99,"2018-07-30 00:00:00",TCS,391574162,karachi,"2018-07-04 00:00:00",+63
5004756273,548.00,369.00,179.00,"2018-07-26 00:00:00",TCS,375444492,karachi,"2018-07-11 00:00:00",+56
5005651468,1131.99,540.00,591.99,"2018-07-26 00:00:00",TCS,352426492,karachi,"2018-07-11 00:00:00",+56
5005653718,486.33,328.00,158.33,"2018-07-26 00:00:00",TCS,386185492,karachi,"2018-07-14 00:00:00",+53
5005648567,844.00,686.00,158.00,"2018-07-26 00:00:00",TCS,361722362,karachi,"2018-07-09 00:00:00",+58
5005651884,632.36,453.00,179.36,"2018-07-26 00:00:00",TCS,347542492,karachi,"2018-07-11 00:00:00",+56
5005654100,1370.00,778.00,592.00,"2018-07-26 00:00:00",TCS,373283492,karachi,"2018-07-16 00:00:00",+51
5005650456,180.64,2.00,178.64,"2018-07-26 00:00:00",TCS,323381362,karachi,"2018-07-11 00:00:00",+56
5005652238,225.00,46.00,179.00,"2018-07-26 00:00:00",TCS,354199492,karachi,"2018-07-11 00:00:00",+56
5005651054,229.75,72.00,157.75,"2018-07-26 00:00:00",TCS,374914492,karachi,"2018-07-12 00:00:00",+55
5005652637,749.00,591.00,158.00,"2018-07-26 00:00:00",TCS,389539492,karachi,"2018-07-12 00:00:00",+55
5005646275,798.00,640.00,158.00,"2018-07-30 00:00:00",TCS,379726162,karachi,"2018-07-04 00:00:00",+63
5005654538,284.68,106.00,178.68,"2018-07-26 00:00:00",TCS,374853492,karachi,"2018-07-16 00:00:00",+51
5005655046,565.00,407.00,158.00,"2018-07-26 00:00:00",TCS,388432292,karachi,"2018-07-16 00:00:00",+51
5005652992,474.50,295.00,179.50,"2018-07-26 00:00:00",TCS,376777492,karachi,"2018-07-14 00:00:00",+53
5005655612,444.00,286.00,158.00,"2018-07-26 00:00:00",TCS,374356292,karachi,"2018-07-17 00:00:00",+50
5005653396,458.33,279.00,179.33,"2018-07-26 00:00:00",TCS,394985492,karachi,"2018-07-13 00:00:00",+54
5005645422,238.00,80.00,158.00,"2018-07-30 00:00:00",TCS,396272162,karachi,"2018-07-04 00:00:00",+63
5004756349,3897.00,3630.00,267.00,"2018-07-26 00:00:00",TCS,364425492,karachi,"2018-07-13 00:00:00",+54
5005651547,476.45,101.00,375.45,"2018-07-26 00:00:00",TCS,373866492,karachi,"2018-07-12 00:00:00",+55
5005653772,324.80,167.00,157.80,"2018-07-26 00:00:00",TCS,318881492,karachi,"2018-07-14 00:00:00",+53
5005649170,535.17,377.00,158.17,"2018-07-26 00:00:00",TCS,341216362,karachi,"2018-07-11 00:00:00",+56
5005651964,2228.43,1853.00,375.43,"2018-07-26 00:00:00",TCS,359576492,karachi,"2018-07-11 00:00:00",+56
5005654149,888.00,621.00,267.00,"2018-07-26 00:00:00",TCS,373913492,karachi,"2018-07-16 00:00:00",+51
5005650575,648.75,491.00,157.75,"2018-07-26 00:00:00",TCS,377611362,karachi,"2018-07-10 00:00:00",+57
5005652301,1849.00,1257.00,592.00,"2018-07-26 00:00:00",TCS,373672492,karachi,"2018-07-12 00:00:00",+55
5005651113,532.36,353.00,179.36,"2018-07-26 00:00:00",TCS,347542492,karachi,"2018-07-12 00:00:00",+55
5005652696,778.00,620.00,158.00,"2018-07-26 00:00:00",TCS,391447492,karachi,"2018-07-13 00:00:00",+54
5005646488,384.00,226.00,158.00,"2018-07-30 00:00:00",TCS,381788162,karachi,"2018-07-04 00:00:00",+63
5005654626,215.11,57.00,158.11,"2018-07-26 00:00:00",TCS,356974292,karachi,"2018-07-14 00:00:00",+53
5005655138,744.00,565.00,179.00,"2018-07-26 00:00:00",TCS,368746292,karachi,"2018-07-16 00:00:00",+51
5005653060,949.00,791.00,158.00,"2018-07-26 00:00:00",TCS,377819492,karachi,"2018-07-16 00:00:00",+51
5005655775,944.00,786.00,158.00,"2018-07-26 00:00:00",TCS,374886292,karachi,"2018-07-17 00:00:00",+50
5005653468,811.00,632.00,179.00,"2018-07-26 00:00:00",TCS,367775492,karachi,"2018-07-12 00:00:00",+55
5005645598,344.00,186.00,158.00,"2018-07-30 00:00:00",TCS,396516162,karachi,"2018-07-04 00:00:00",+63
5004756402,229.00,70.00,159.00,"2018-07-26 00:00:00",TCS,344973492,karachi,"2018-07-13 00:00:00",+54
5005651637,500.00,321.00,179.00,"2018-07-26 00:00:00",TCS,389586492,karachi,"2018-07-11 00:00:00",+56
5005653822,233.17,75.00,158.17,"2018-07-26 00:00:00",TCS,372857492,karachi,"2018-07-14 00:00:00",+53
5005649600,359.50,181.00,178.50,"2018-07-26 00:00:00",TCS,388566362,karachi,"2018-07-11 00:00:00",+56
5005652013,680.00,522.00,158.00,"2018-07-26 00:00:00",TCS,384794492,karachi,"2018-07-11 00:00:00",+56
5005654207,298.75,141.00,157.75,"2018-07-26 00:00:00",TCS,397663492,karachi,"2018-07-14 00:00:00",+53
5005650713,635.00,477.00,158.00,"2018-07-26 00:00:00",TCS,393243362,karachi,"2018-07-10 00:00:00",+57
5005652364,359.00,201.00,158.00,"2018-07-26 00:00:00",TCS,387589492,karachi,"2018-07-17 00:00:00",+50
5005651192,744.00,565.00,179.00,"2018-07-26 00:00:00",TCS,341762492,karachi,"2018-07-10 00:00:00",+57
5005652748,844.00,686.00,158.00,"2018-07-26 00:00:00",TCS,316199492,karachi,"2018-07-12 00:00:00",+55
5005646704,284.50,126.00,158.50,"2018-07-30 00:00:00",TCS,395718162,karachi,"2018-07-04 00:00:00",+63
5005654691,1013.64,313.00,700.64,"2018-07-26 00:00:00",TCS,318854292,karachi,"2018-07-16 00:00:00",+51
5005655197,1844.00,1686.00,158.00,"2018-07-26 00:00:00",TCS,384342292,karachi,"2018-07-16 00:00:00",+51
5005653120,247.11,89.00,158.11,"2018-07-26 00:00:00",TCS,314117492,karachi,"2018-07-13 00:00:00",+54
5005655947,897.40,739.00,158.40,"2018-07-26 00:00:00",TCS,399676292,karachi,"2018-07-17 00:00:00",+50
5005653542,264.00,85.00,179.00,"2018-07-26 00:00:00",TCS,311241492,karachi,"2018-07-12 00:00:00",+55
5005645735,177.58,20.00,157.58,"2018-07-30 00:00:00",TCS,331969162,karachi,"2018-07-04 00:00:00",+63
5004756478,229.00,70.00,159.00,"2018-07-26 00:00:00",TCS,384326292,karachi,"2018-07-16 00:00:00",+51
5005651699,949.50,792.00,157.50,"2018-07-26 00:00:00",TCS,397546492,karachi,"2018-07-12 00:00:00",+55
5005653894,634.00,495.00,139.00,"2018-07-26 00:00:00",TCS,365731492,karachi,"2018-07-15 00:00:00",+52
5005649956,815.33,657.00,158.33,"2018-07-26 00:00:00",TCS,342787362,karachi,"2018-07-10 00:00:00",+57
5005652067,344.00,186.00,158.00,"2018-07-26 00:00:00",TCS,384526492,karachi,"2018-07-12 00:00:00",+55
5005654278,360.34,93.00,267.34,"2018-07-26 00:00:00",TCS,356213492,karachi,"2018-07-14 00:00:00",+53
5005650837,2341.00,2183.00,158.00,"2018-07-26 00:00:00",TCS,384193362,karachi,"2018-07-14 00:00:00",+53
5005652427,1365.33,773.00,592.33,"2018-07-26 00:00:00",TCS,373139492,karachi,"2018-07-12 00:00:00",+55
5005651266,244.75,87.00,157.75,"2018-07-26 00:00:00",TCS,398252492,karachi,"2018-07-12 00:00:00",+55
5005652803,698.00,540.00,158.00,"2018-07-26 00:00:00",TCS,373748492,karachi,"2018-07-14 00:00:00",+53
5005645126,494.00,351.00,143.00,"2018-07-30 00:00:00",TCS,393963562,karachi,"2018-07-04 00:00:00",+63
5005654783,1298.50,597.00,701.50,"2018-07-26 00:00:00",TCS,361434292,karachi,"2018-07-16 00:00:00",+51
5005655250,344.00,186.00,158.00,"2018-07-26 00:00:00",TCS,392332292,karachi,"2018-07-17 00:00:00",+50
5005653187,532.56,354.00,178.56,"2018-07-26 00:00:00",TCS,328525492,karachi,"2018-07-12 00:00:00",+55
5005656308,1427.64,1161.00,266.64,"2018-07-26 00:00:00",TCS,375497292,karachi,"2018-07-17 00:00:00",+50
5005653600,672.57,494.00,178.57,"2018-07-26 00:00:00",TCS,376835492,karachi,"2018-07-14 00:00:00",+53
5005645854,244.00,65.00,179.00,"2018-07-30 00:00:00",TCS,379979162,karachi,"2018-07-04 00:00:00",+63
5004756614,229.00,70.00,159.00,"2018-07-26 00:00:00",TCS,341291292,karachi,"2018-07-18 00:00:00",+49
5005651759,435.00,256.00,179.00,"2018-07-26 00:00:00",TCS,386956492,karachi,"2018-07-11 00:00:00",+56
5005653961,545.00,366.00,179.00,"2018-07-26 00:00:00",TCS,343723492,karachi,"2018-07-15 00:00:00",+52
5005650159,895.00,716.00,179.00,"2018-07-26 00:00:00",TCS,333195362,karachi,"2018-07-10 00:00:00",+57
5005652127,1338.00,1159.00,179.00,"2018-07-26 00:00:00",TCS,382456492,karachi,"2018-07-12 00:00:00",+55
5005654333,699.11,520.00,179.11,"2018-07-26 00:00:00",TCS,385173492,karachi,"2018-07-14 00:00:00",+53
5005650923,330.00,172.00,158.00,"2018-07-26 00:00:00",TCS,377644492,karachi,"2018-07-11 00:00:00",+56
5005652509,677.60,520.00,157.60,"2018-07-26 00:00:00",TCS,347376492,karachi,"2018-07-12 00:00:00",+55
5005651340,605.63,427.00,178.63,"2018-07-26 00:00:00",TCS,352732492,karachi,"2018-07-10 00:00:00",+57
5005652853,368.75,211.00,157.75,"2018-07-26 00:00:00",TCS,357258492,karachi,"2018-07-13 00:00:00",+54
5005651348,1119.80,853.00,266.80,"2018-07-26 00:00:00",TCS,341932492,karachi,"2018-07-12 00:00:00",+55
5005652856,265.33,107.00,158.33,"2018-07-26 00:00:00",TCS,378518492,karachi,"2018-07-13 00:00:00",+54
5005646009,724.00,566.00,158.00,"2018-07-30 00:00:00",TCS,353448162,karachi,"2018-07-04 00:00:00",+63
5005645634,258.00,115.00,143.00,"2018-07-30 00:00:00",TCS,398236162,karachi,"2018-07-04 00:00:00",+63
5005654886,198.00,40.00,158.00,"2018-07-26 00:00:00",TCS,392584292,karachi,"2018-07-16 00:00:00",+51
5005655355,675.25,517.00,158.25,"2018-07-26 00:00:00",TCS,399676292,karachi,"2018-07-17 00:00:00",+50
5005653252,304.00,37.00,267.00,"2018-07-26 00:00:00",TCS,377695492,karachi,"2018-07-16 00:00:00",+51
5004756217,249.00,130.00,119.00,"2018-07-30 00:00:00",TCS,389334162,karachi,"2018-07-03 00:00:00",+64
5005653663,470.00,312.00,158.00,"2018-07-26 00:00:00",TCS,381217492,karachi,"2018-07-14 00:00:00",+53
5005647327,598.00,440.00,158.00,"2018-07-26 00:00:00",TCS,393515162,karachi,"2018-07-12 00:00:00",+55
5005651820,737.50,580.00,157.50,"2018-07-26 00:00:00",TCS,372274492,karachi,"2018-07-11 00:00:00",+56
5005654030,1264.80,327.00,937.80,"2018-07-26 00:00:00",TCS,365611492,karachi,"2018-07-16 00:00:00",+51
5005650341,694.00,515.00,179.00,"2018-07-26 00:00:00",TCS,317791362,karachi,"2018-07-10 00:00:00",+57
5005652192,280.99,123.00,157.99,"2018-07-26 00:00:00",TCS,374834492,karachi,"2018-07-11 00:00:00",+56
5005650998,314.00,156.00,158.00,"2018-07-26 00:00:00",TCS,384474492,karachi,"2018-07-11 00:00:00",+56
5005652573,878.99,700.00,178.99,"2018-07-26 00:00:00",TCS,379819492,karachi,"2018-07-12 00:00:00",+55
5005651426,1344.00,1165.00,179.00,"2018-07-26 00:00:00",TCS,321332492,karachi,"2018-07-11 00:00:00",+56
5005652911,295.33,116.00,179.33,"2018-07-26 00:00:00",TCS,365268492,karachi,"2018-07-12 00:00:00",+55
5005646171,222.11,64.00,158.11,"2018-07-30 00:00:00",TCS,388522162,karachi,"2018-07-04 00:00:00",+63
5005646080,1395.00,1252.00,143.00,"2018-07-30 00:00:00",TCS,339569162,karachi,"2018-07-04 00:00:00",+63
5005654457,535.00,377.00,158.00,"2018-07-26 00:00:00",TCS,381233492,karachi,"2018-07-16 00:00:00",+51
5005654980,1164.88,1007.00,157.88,"2018-07-26 00:00:00",TCS,342352292,karachi,"2018-07-16 00:00:00",+51
5005652947,1198.00,1040.00,158.00,"2018-07-26 00:00:00",TCS,374827492,karachi,"2018-07-12 00:00:00",+55
5005655447,1065.33,886.00,179.33,"2018-07-26 00:00:00",TCS,366576292,karachi,"2018-07-17 00:00:00",+50
5005653329,1194.00,927.00,267.00,"2018-07-26 00:00:00",TCS,342897492,karachi,"2018-07-14 00:00:00",+53
5005644996,348.00,190.00,158.00,"2018-07-30 00:00:00",TCS,374224162,karachi,"2018-07-04 00:00:00",+63
5004756282,549.00,391.00,158.00,"2018-07-26 00:00:00",TCS,314342492,karachi,"2018-07-11 00:00:00",+56
5005651476,257.09,99.00,158.09,"2018-07-26 00:00:00",TCS,333252492,karachi,"2018-07-12 00:00:00",+55
5005653725,2699.00,2432.00,267.00,"2018-07-26 00:00:00",TCS,399355492,karachi,"2018-07-14 00:00:00",+53
5005648623,594.00,327.00,267.00,"2018-07-26 00:00:00",TCS,381362362,karachi,"2018-07-10 00:00:00",+57
5005651889,465.33,307.00,158.33,"2018-07-26 00:00:00",TCS,378476492,karachi,"2018-07-11 00:00:00",+56
5005654104,206.18,27.00,179.18,"2018-07-26 00:00:00",TCS,352163492,karachi,"2018-07-14 00:00:00",+53
5005650472,462.27,283.00,179.27,"2018-07-26 00:00:00",TCS,381455362,karachi,"2018-07-10 00:00:00",+57
5005652243,245.33,66.00,179.33,"2018-07-26 00:00:00",TCS,315894492,karachi,"2018-07-12 00:00:00",+55
5005651059,218.80,40.00,178.80,"2018-07-26 00:00:00",TCS,348354492,karachi,"2018-07-11 00:00:00",+56
5005652644,1632.66,1475.00,157.66,"2018-07-26 00:00:00",TCS,374968492,karachi,"2018-07-12 00:00:00",+55
5005646297,839.00,660.00,179.00,"2018-07-30 00:00:00",TCS,359959162,karachi,"2018-07-04 00:00:00",+63
5005654551,398.00,240.00,158.00,"2018-07-26 00:00:00",TCS,388194292,karachi,"2018-07-14 00:00:00",+53
5005655053,898.00,740.00,158.00,"2018-07-26 00:00:00",TCS,383972292,karachi,"2018-07-16 00:00:00",+51
5005652996,472.66,294.00,178.66,"2018-07-26 00:00:00",TCS,381877492,karachi,"2018-07-12 00:00:00",+55
5005655645,1044.00,323.00,721.00,"2018-07-26 00:00:00",TCS,317979292,karachi,"2018-07-17 00:00:00",+50
5005653407,811.00,653.00,158.00,"2018-07-26 00:00:00",TCS,396155492,karachi,"2018-07-12 00:00:00",+55
5005645435,566.33,408.00,158.33,"2018-07-30 00:00:00",TCS,366696162,karachi,"2018-07-04 00:00:00",+63
5004756352,229.00,70.00,159.00,"2018-07-26 00:00:00",TCS,371465492,karachi,"2018-07-12 00:00:00",+55
5005651556,912.63,646.00,266.63,"2018-07-26 00:00:00",TCS,384722492,karachi,"2018-07-11 00:00:00",+56
5005653780,342.99,164.00,178.99,"2018-07-26 00:00:00",TCS,327361492,karachi,"2018-07-14 00:00:00",+53
5005649208,1870.74,1713.00,157.74,"2018-07-26 00:00:00",TCS,329194362,karachi,"2018-07-10 00:00:00",+57
5005651973,394.00,215.00,179.00,"2018-07-26 00:00:00",TCS,326954492,karachi,"2018-07-12 00:00:00",+55
5005654154,549.00,391.00,158.00,"2018-07-26 00:00:00",TCS,376353492,karachi,"2018-07-16 00:00:00",+51
5005650584,2545.00,2387.00,158.00,"2018-07-26 00:00:00",TCS,372855362,karachi,"2018-07-11 00:00:00",+56
5005652306,1237.90,626.00,611.90,"2018-07-26 00:00:00",TCS,397699492,karachi,"2018-07-10 00:00:00",+57
5005651119,1996.00,1729.00,267.00,"2018-07-26 00:00:00",TCS,378263362,karachi,"2018-07-11 00:00:00",+56
5005652703,248.00,90.00,158.00,"2018-07-26 00:00:00",TCS,357558492,karachi,"2018-07-12 00:00:00",+55
5005646507,2545.00,2387.00,158.00,"2018-07-30 00:00:00",TCS,336364162,karachi,"2018-07-04 00:00:00",+63
5005654631,784.00,626.00,158.00,"2018-07-26 00:00:00",TCS,399274292,karachi,"2018-07-16 00:00:00",+51
5005655142,1144.00,965.00,179.00,"2018-07-26 00:00:00",TCS,382694292,karachi,"2018-07-16 00:00:00",+51
5005653067,705.53,548.00,157.53,"2018-07-26 00:00:00",TCS,388117492,karachi,"2018-07-13 00:00:00",+54
5005655787,559.25,292.00,267.25,"2018-07-26 00:00:00",TCS,315359292,karachi,"2018-07-17 00:00:00",+50
5005653472,310.00,152.00,158.00,"2018-07-26 00:00:00",TCS,385455492,karachi,"2018-07-14 00:00:00",+53
5005645608,2204.00,1612.00,592.00,"2018-07-30 00:00:00",TCS,327586162,karachi,"2018-07-04 00:00:00",+63
5004756411,229.00,70.00,159.00,"2018-07-26 00:00:00",TCS,315494292,karachi,"2018-07-15 00:00:00",+52
5005651641,1730.66,1573.00,157.66,"2018-07-26 00:00:00",TCS,395252492,karachi,"2018-07-13 00:00:00",+54
5005653831,421.38,263.00,158.38,"2018-07-26 00:00:00",TCS,395791492,karachi,"2018-07-16 00:00:00",+51
5005649650,2144.40,1965.00,179.40,"2018-07-26 00:00:00",TCS,362826362,karachi,"2018-07-10 00:00:00",+57
5005652016,283.00,104.00,179.00,"2018-07-26 00:00:00",TCS,381862492,karachi,"2018-07-11 00:00:00",+56
5005654216,173.17,15.00,158.17,"2018-07-26 00:00:00",TCS,397711492,karachi,"2018-07-14 00:00:00",+53
5005650717,744.84,587.00,157.84,"2018-07-26 00:00:00",TCS,392311362,karachi,"2018-07-11 00:00:00",+56
5005652367,233.93,55.00,178.93,"2018-07-26 00:00:00",TCS,321779492,karachi,"2018-07-12 00:00:00",+55
5005651198,1039.40,881.00,158.40,"2018-07-26 00:00:00",TCS,373414492,karachi,"2018-07-11 00:00:00",+56
5005652752,224.88,67.00,157.88,"2018-07-26 00:00:00",TCS,338568492,karachi,"2018-07-12 00:00:00",+55
5005646721,440.00,282.00,158.00,"2018-07-30 00:00:00",TCS,397432162,karachi,"2018-07-04 00:00:00",+63
5005654698,1145.00,858.00,287.00,"2018-07-26 00:00:00",TCS,393473492,karachi,"2018-07-16 00:00:00",+51
5005655202,425.58,268.00,157.58,"2018-07-26 00:00:00",TCS,379546292,karachi,"2018-07-16 00:00:00",+51
5005653125,1044.00,886.00,158.00,"2018-07-26 00:00:00",TCS,331958492,karachi,"2018-07-13 00:00:00",+54
5005655956,379.00,221.00,158.00,"2018-07-26 00:00:00",TCS,393336292,karachi,"2018-07-17 00:00:00",+50
5005653546,638.42,480.00,158.42,"2018-07-26 00:00:00",TCS,382535492,karachi,"2018-07-13 00:00:00",+54
5005645739,279.80,101.00,178.80,"2018-07-30 00:00:00",TCS,331349162,karachi,"2018-07-04 00:00:00",+63
5004756486,229.00,70.00,159.00,"2018-07-26 00:00:00",TCS,386986292,karachi,"2018-07-16 00:00:00",+51
5005651711,932.17,774.00,158.17,"2018-07-26 00:00:00",TCS,373384492,karachi,"2018-07-11 00:00:00",+56
5005653901,376.43,109.00,267.43,"2018-07-26 00:00:00",TCS,353885492,karachi,"2018-07-16 00:00:00",+51
5005649991,190.47,11.00,179.47,"2018-07-26 00:00:00",TCS,339974362,karachi,"2018-07-12 00:00:00",+55
5005652075,1478.62,1300.00,178.62,"2018-07-26 00:00:00",TCS,344616492,karachi,"2018-07-11 00:00:00",+56
5005654285,1538.00,1054.00,484.00,"2018-07-26 00:00:00",TCS,376953492,karachi,"2018-07-17 00:00:00",+50
5005650846,905.33,747.00,158.33,"2018-07-26 00:00:00",TCS,378893362,karachi,"2018-07-12 00:00:00",+55
5005652440,1098.00,940.00,158.00,"2018-07-26 00:00:00",TCS,384939492,karachi,"2018-07-12 00:00:00",+55
5005651280,379.00,221.00,158.00,"2018-07-26 00:00:00",TCS,376134492,karachi,"2018-07-11 00:00:00",+56
5005652807,794.00,615.00,179.00,"2018-07-26 00:00:00",TCS,331658492,karachi,"2018-07-13 00:00:00",+54
5005645234,1438.00,1295.00,143.00,"2018-07-30 00:00:00",TCS,375162162,karachi,"2018-07-04 00:00:00",+63
5005654810,738.00,580.00,158.00,"2018-07-26 00:00:00",TCS,362722292,karachi,"2018-07-14 00:00:00",+53
5005655256,198.00,40.00,158.00,"2018-07-26 00:00:00",TCS,397734292,karachi,"2018-07-16 00:00:00",+51
5005653191,598.00,440.00,158.00,"2018-07-26 00:00:00",TCS,372887492,karachi,"2018-07-14 00:00:00",+53
5005656434,264.00,106.00,158.00,"2018-07-26 00:00:00",TCS,396317292,karachi,"2018-07-17 00:00:00",+50
5005653605,2398.00,2240.00,158.00,"2018-07-26 00:00:00",TCS,388221492,karachi,"2018-07-13 00:00:00",+54
5005645875,166.13,8.00,158.13,"2018-07-30 00:00:00",TCS,362236162,karachi,"2018-07-04 00:00:00",+63
5004756635,847.00,688.00,159.00,"2018-07-26 00:00:00",TCS,382233292,karachi,"2018-07-18 00:00:00",+49
5005651764,396.50,238.00,158.50,"2018-07-26 00:00:00",TCS,392322492,karachi,"2018-07-12 00:00:00",+55
5005653970,2289.00,1697.00,592.00,"2018-07-26 00:00:00",TCS,383975492,karachi,"2018-07-14 00:00:00",+53
5005650180,645.99,488.00,157.99,"2018-07-26 00:00:00",TCS,378157362,karachi,"2018-07-11 00:00:00",+56
5005652133,240.00,61.00,179.00,"2018-07-26 00:00:00",TCS,378296492,karachi,"2018-07-13 00:00:00",+54
5005654340,169.90,12.00,157.90,"2018-07-26 00:00:00",TCS,387773492,karachi,"2018-07-14 00:00:00",+53
